3.31E-15
6.89E-15
1.07E-14
1.47E-14
1.89E-14
2.32E-14
2.76E-14
3.21E-14
3.66E-14
4.11E-14
4.55E-14
4.97E-14
5.38E-14
5.76E-14
6.12E-14
6.45E-14
6.75E-14
7.01E-14
7.23E-14
7.41E-14
7.55E-14
7.65E-14
7.70E-14
7.72E-14
7.69E-14
7.62E-14
7.51E-14
7.37E-14
7.20E-14
7.00E-14
6.77E-14
6.51E-14
6.24E-14
5.96E-14
5.66E-14
5.35E-14
5.04E-14
4.72E-14
4.41E-14
4.10E-14
3.79E-14
3.49E-14
3.21E-14
2.93E-14
2.67E-14
2.42E-14
2.18E-14
1.96E-14
1.76E-14
1.57E-14
1.39E-14
1.23E-14
1.09E-14
9.54E-15
8.34E-15
7.27E-15
6.30E-15
5.45E-15
4.69E-15
4.02E-15
3.44E-15
2.92E-15
2.48E-15
2.09E-15
1.76E-15
1.47E-15
1.23E-15
1.02E-15
8.48E-16
7.00E-16
5.75E-16
4.71E-16
3.84E-16
3.12E-16
2.53E-16
2.04E-16
1.64E-16
1.31E-16
1.05E-16
8.32E-17
6.58E-17
5.19E-17
4.08E-17
3.19E-17
2.49E-17
1.93E-17
1.50E-17
1.15E-17
8.87E-18
6.79E-18
5.18E-18
3.93E-18
2.98E-18
2.25E-18
1.69E-18
1.26E-18
9.42E-19
7.00E-19
5.18E-19
3.82E-19




