1.61E-11,0
0,2.81E-13
0,1.24E-12
0,2.17E-12
4.40E-12,0
0,1.25E-11
0,5.28E-12
1.44E-11,0
0,2.47E-13
0,7.76E-13
0,1.61E-12
0,2.91E-12
0,6.17E-12
0,4.75E-12
1.29E-11,0
0,5.97E-14
0,6.39E-13
0,9.81E-13
0,2.16E-12
0,4.07E-12
0,2.25E-11
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
1.88E-09,0
7.83E-11,0
0,2.42E-12
4.00E-13,0
0,3.63E-14
0,3.67E-13
0,4.22E-12
0,6.94E-12
0,1.21E-11
0,2.27E-11
0,1.97E-12
0,3.56E-12
0,7.36E-12
1.90E-11,0
0,5.81E-11
1.60E-12,0
0,1.98E-13
3.60E-12,0
0,5.22E-13
0,6.24E-12
0,1.07E-11
0,2.00E-11
0,1.71E-12
0,3.02E-12
0,6.07E-12
3.60E-10,0
1.49E-09,0
0,1.19E-12
0,1.31E-13
0,1.78E-12
3.64E-11,0
0,7.71E-13
0,9.66E-12
0,1.78E-11
0,1.50E-12
0,2.62E-12
0,5.14E-12
2.97E-10,0
1.23E-09,0
0,4.60E-11
0,4.94E-14
0,9.69E-14
0,1.17E-12
0,1.80E-11
0,5.17E-11
0,1.19E-12
0,1.60E-11
0,1.34E-12
0,2.30E-12
0,4.45E-12
2.52E-10,0
1.04E-09,0
0,3.79E-11
0,9.39E-13
0,4.04E-15
0,8.72E-13
0,1.19E-11
0,2.56E-11
0,7.63E-11
0,1.20E-12
0,2.05E-12
0,3.91E-12
2.18E-10,0
9.00E-10,0
0,3.22E-11
0,7.74E-13
0,7.67E-14
0,8.82E-12
0,1.69E-11
0,3.78E-11
1.18E-10,0
0,1.49E-13
0,1.84E-12
0,3.48E-12
1.92E-10,0
7.91E-10,0
0,2.78E-11
0,6.56E-13
0,6.32E-14
0,6.90E-13
0,1.25E-11
0,2.49E-11
5.85E-11,0
0,1.95E-10
0,2.28E-13
0,3.13E-12
1.71E-10,0
7.04E-10,0
0,2.45E-11
0,5.68E-13
0,5.36E-14
0,5.69E-13
0,6.98E-12
0,1.85E-11
0,3.86E-11
0,9.67E-11
0,1.47E-11
0,3.87E-13
1.54E-10,0
6.33E-10,0
0,2.18E-11
0,4.99E-13
0,4.64E-14
0,4.83E-13
0,5.76E-12
0,9.92E-12
0,2.87E-11
0,6.38E-11
0,7.28E-12
0,2.25E-11
1.96E-11,0
0,4.45E-13
0,4.08E-14
0,4.18E-13
0,4.88E-12
0,8.18E-12
0,1.46E-11
0,4.74E-11
0,4.80E-12
0,1.11E-11
3.83E-11,0
7.91E-13,0
0,4.54E-14
0,4.69E-13
0,5.55E-12
0,9.45E-12
0,1.73E-11
0,1.45E-12
0,2.49E-12
0,1.15E-10
1.50E-11,0
0,1.10E-09
0,5.87E-13
1.29E-11,0
0,4.50E-12
0,6.86E-13
0,8.50E-12
0,1.54E-11
0,1.27E-12
0,2.16E-12
0,9.77E-11
1.24E-11,0
0,9.10E-10
3.03E-11,0
0,2.44E-14
9.59E-12,0
0,2.22E-12
4.65E-11,0
0,1.05E-12
0,1.38E-11
0,1.13E-12
0,1.90E-12
0,8.46E-11
1.05E-11,0
0,7.72E-10
2.50E-11,0
0,4.65E-13
0,1.47E-12
0,2.30E-11
0,6.79E-11
0,1.02E-12
0,1.69E-12
0,7.44E-11
9.09E-12,0
6.68E-10,0
2.12E-11,0
0,3.83E-13
7.59E-12,0
0,1.09E-12
0,1.52E-11
0,3.36E-11
1.04E-10,0
0,1.26E-13
0,1.52E-12
0,6.62E-11
7.99E-12,0
5.87E-10,0
1.84E-11,0
0,3.25E-13
6.26E-12,0
0,1.13E-11
0,2.22E-11
5.15E-11,0
1.69E-10,0
0,1.88E-13
0,5.95E-11
7.11E-12,0
0,5.23E-10
1.61E-11,0
0,2.81E-13
5.31E-12,0
0,8.63E-13
0,1.65E-11
0,3.40E-11
8.37E-11,0
0,1.25E-11
6.40E-12,0
4.70E-10,0
1.44E-11,0
0,2.47E-13
4.60E-12,0
0,7.11E-13
0,8.92E-12
0,2.52E-11
0,5.52E-11
0,6.17E-12
0,1.86E-11
0,2.20E-13
4.04E-12,0
0,6.03E-13
0,7.35E-12
0,1.30E-11
0,4.10E-11
0,4.07E-12
0,9.19E-12
7.28E-10,0
6.01E-10,0
0,1.45E-13
0,2.00E-12
4.14E-11,0
0,9.09E-13
0,1.17E-11
0,9.35E-13
0,3.60E-11
0,3.53E-12
0,7.80E-12
5.09E-10,0
0,1.08E-13
0,1.32E-12
0,2.05E-11
0,5.97E-11
0,8.40E-13
0,3.21E-11
0,3.10E-12
6.75E-12,0
4.41E-10,0
0,4.49E-15
0,9.80E-13
0,1.35E-11
0,2.96E-11
9.00E-11,0
0,1.04E-13
0,2.88E-11
0,2.76E-12
5.93E-12,0
3.88E-10,0
0,8.53E-14
0,1.00E-11
0,1.95E-11
4.45E-11,0
0,1.43E-10
0,2.48E-12
0,5.28E-12
3.45E-10,0
0,7.04E-14
0,7.76E-13
0,1.45E-11
0,2.94E-11
0,7.10E-11
0,1.03E-11
0,3.07E-13
0,4.75E-12
3.10E-10,0
0,5.97E-14
0,6.39E-13
0,7.94E-12
0,2.18E-11
0,4.68E-11
0,5.09E-12
0,3.53E-10
0,5.16E-14
0,5.42E-13
0,6.55E-12
0,1.15E-11
0,3.48E-11
0,3.36E-12
0,1.75E-10
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,1.61E-14
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,1.20E-14
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,9.48E-15
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,7.82E-15
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,6.63E-15
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,5.74E-15
0,0
0,0
0,0
0,0
0,0
0,5.05E-15
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
1.88E-09,0
7.83E-11,0
1.96E-11,0
3.60E-12,0
0,3.67E-13
0,4.22E-12
0,5.61E-11
0,1.09E-10
0,2.29E-10
0,2.27E-11
0,4.74E-11
0,1.15E-10
3.60E-10,0
3.57E-08,0
0,5.81E-11
1.29E-11,0
0,1.78E-12
3.64E-11,0
0,6.94E-12
0,9.77E-11
0,2.04E-10
0,2.00E-11
0,4.10E-11
0,9.77E-11
2.97E-10,0
2.94E-08,0
1.49E-09,0
0,2.42E-12
9.59E-12,0
0,1.17E-12
0,1.80E-11
4.18E-10,0
0,1.21E-11
0,1.84E-10
0,1.78E-11
0,3.60E-11
0,8.46E-11
2.52E-10,0
2.50E-08,0
1.23E-09,0
0,4.60E-11
4.00E-13,0
0,8.72E-13
0,1.19E-11
0,2.07E-10
0,6.87E-10
0,1.60E-11
0,3.21E-11
0,7.44E-11
2.18E-10,0
2.16E-08,0
1.04E-09,0
0,3.79E-11
7.59E-12,0
0,3.63E-14
0,8.82E-12
0,1.37E-10
0,3.40E-10
1.20E-09,0
0,1.97E-12
0,2.88E-11
0,6.62E-11
1.92E-10,0
1.90E-08,0
9.00E-10,0
0,3.22E-11
6.26E-12,0
0,6.90E-13
0,1.01E-10
0,2.24E-10
5.92E-10,0
2.25E-09,0
0,3.56E-12
0,5.95E-11
1.71E-10,0
1.69E-08,0
7.91E-10,0
0,2.78E-11
5.31E-12,0
0,5.69E-13
0,6.98E-12
0,1.66E-10
0,3.90E-10
1.11E-09,0
0,1.95E-10
0,7.36E-12
1.54E-10,0
1.52E-08,0
7.04E-10,0
0,2.45E-11
4.60E-12,0
0,4.83E-13
0,5.76E-12
0,8.03E-11
0,2.90E-10
0,7.34E-10
0,9.67E-11
0,3.53E-10
1.90E-11,0
6.33E-10,0
0,2.18E-11
4.04E-12,0
0,4.18E-13
0,4.88E-12
0,6.62E-11
0,1.32E-10
0,5.45E-10
0,6.38E-11
0,1.75E-10
7.28E-10,0
3.83E-11,0
6.40E-12,0
1.76E-10,0
0,5.22E-13
0,6.24E-12
0,8.70E-11
0,1.80E-10
0,1.73E-11
0,3.48E-11
0,8.06E-11
5.65E-09,0
0,1.10E-09
1.60E-12,0
0,4.75E-12
1.16E-10,0
0,5.17E-11
0,1.07E-11
0,1.61E-10
0,1.54E-11
0,3.06E-11
0,6.98E-11
4.79E-09,0
0,9.10E-10
3.03E-11,0
0,1.98E-13
8.63E-11,0
0,2.56E-11
6.17E-10,0
0,1.38E-11
0,2.72E-11
0,6.13E-11
4.15E-09,0
0,7.72E-10
2.50E-11,0
0,3.76E-12
0,1.69E-11
0,3.06E-10
1.06E-09,0
0,1.71E-12
0,2.45E-11
0,5.46E-11
3.64E-09,0
6.68E-10,0
2.12E-11,0
3.10E-12,0
6.83E-11,0
0,1.25E-11
0,2.02E-10
5.27E-10,0
1.98E-09,0
0,3.02E-12
0,4.91E-11
3.24E-09,0
5.87E-10,0
1.84E-11,0
0,2.63E-12
5.64E-11,0
0,1.50E-10
0,3.48E-10
9.78E-10,0
1.69E-10,0
0,6.07E-12
2.92E-09,0
0,5.23E-10
1.61E-11,0
0,2.27E-12
4.78E-11,0
0,9.92E-12
0,2.58E-10
0,6.45E-10
8.37E-11,0
0,2.99E-10
4.70E-10,0
1.44E-11,0
0,2.00E-12
4.14E-11,0
0,8.18E-12
0,1.18E-10
0,4.79E-10
0,5.52E-11
0,1.48E-10
6.01E-10,0
0,4.50E-12
0,4.69E-13
0,5.55E-12
0,7.65E-11
0,1.55E-10
0,1.46E-11
0,2.87E-11
0,1.53E-09
2.35E-10,0
7.91E-13,0
0,2.22E-12
4.65E-11,0
0,9.45E-12
0,1.40E-10
0,1.30E-11
0,2.52E-11
0,1.33E-09
2.00E-10,0
1.50E-11,0
0,1.47E-12
0,2.30E-11
5.50E-10,0
0,1.17E-11
0,2.24E-11
0,1.17E-09
1.73E-10,0
5.09E-10,0
1.24E-11,0
3.72E-10,0
0,1.09E-12
0,1.52E-11
0,2.72E-10
9.36E-10,0
0,1.45E-12
0,2.02E-11
0,1.04E-09
1.52E-10,0
4.41E-10,0
1.05E-11,0
3.07E-10,0
0,4.54E-14
0,1.13E-11
0,1.79E-10
4.63E-10,0
1.71E-09,0
0,2.49E-12
0,9.33E-10
1.35E-10,0
3.88E-10,0
9.09E-12,0
2.60E-10,0
0,8.63E-13
0,1.33E-10
0,3.06E-10
8.46E-10,0
0,1.43E-10
1.22E-10,0
3.45E-10,0
7.99E-12,0
2.25E-10,0
0,7.11E-13
0,8.92E-12
0,2.27E-10
0,5.58E-10
0,7.10E-11
0,2.47E-10
3.10E-10,0
7.11E-12,0
1.98E-10,0
0,6.03E-13
0,7.35E-12
0,1.05E-10
0,4.14E-10
0,4.68E-11
0,1.22E-10
1.14E-08,0
0,1.07E-11
0,1.32E-12
0,2.05E-11
4.83E-10,0
0,9.66E-12
0,4.26E-10
0,4.86E-11
1.28E-10,0
0,4.45E-13
0,9.80E-13
0,1.35E-11
0,2.39E-10
8.10E-10,0
0,1.19E-12
0,3.83E-10
0,4.32E-11
1.13E-10,0
0,8.45E-12
0,4.08E-14
0,1.00E-11
0,1.58E-10
4.01E-10,0
0,1.45E-09
0,3.89E-11
0,1.00E-10
0,6.96E-12
0,7.76E-13
0,1.17E-10
0,2.65E-10
0,7.18E-10
1.18E-10,0
0,4.80E-12
0,9.02E-11
0,5.91E-12
0,6.39E-13
0,7.94E-12
0,1.96E-10
0,4.74E-10
5.85E-11,0
0,4.69E-09
0,1.11E-11
0,5.11E-12
0,5.42E-13
0,6.55E-12
0,9.27E-11
0,3.51E-10
0,3.86E-11
0,2.32E-09
4.75E-10,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,1.19E-12
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,9.39E-13
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,7.74E-13
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,6.56E-13
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,5.68E-13
0,0
0,0
0,0
0,0
0,0
0,4.99E-13
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,5.87E-13
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,4.65E-13
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
