9.65E-09
6.10E-08
2.25E-07
6.32E-07
1.53E-07
5.94E-08
2.88E-08
1.59E-08
1.17E-08
7.19E-08
2.60E-07
7.35E-08
3.10E-07
9.01E-08
3.88E-08
2.01E-08
1.48E-08
8.72E-08
3.06E-07
8.49E-08
3.60E-08
1.82E-07
5.88E-08
2.71E-08
1.99E-08
1.10E-07
3.72E-07
1.00E-07
4.16E-08
2.11E-08
1.19E-07
4.11E-08
3.02E-08
1.48E-07
4.69E-07
1.21E-07
4.90E-08
2.44E-08
1.38E-08
8.31E-08
1.74E-08
1.01E-07
3.56E-08
1.71E-07
5.45E-08
2.45E-07
7.43E-08
3.29E-08
2.35E-08
2.85E-08
4.32E-08
4.99E-08
6.30E-08
1.27E-07
1.50E-07
2.02E-07
